node,inj_node,volume
15,22,0.13472221791744232
15,23,0.998088002204895
15,24,0.3994669020175934
15,25,0.2722122371196747
15,26,0.35052311420440674
15,27,0.4533008933067322
15,28,0.3083433210849762
15,29,0.2277877777814865
15,30,0.1277877688407898
15,31,0.02916666492819786
15,32,0.22499001026153564
16,2,5.538888931274414
16,3,5.2916669845581055
16,4,1.6325139999389648
16,5,1.596402883529663
16,6,1.3950140476226807
16,7,1.1158473491668701
16,8,0.7408473491668701
16,9,0.5880695581436157
16,10,0.7013888955116272
16,11,0.5555555820465088
16,12,0.4166666567325592
16,13,0.2611111104488373
16,14,0.42998600006103516
16,15,0.5077638030052185
16,16,0.08611111342906952
16,17,1.287453532218933
16,18,1.6610647439956665
16,19,1.6777313947677612
16,20,1.7453101873397827
16,21,0.3930555582046509
16,22,0.13472221791744232
16,23,0.998088002204895
16,24,0.3994669020175934
16,25,0.2722122371196747
16,26,0.35052311420440674
16,27,0.4533008933067322
16,28,0.3083433210849762
16,29,0.2277877777814865
16,30,0.1277877688407898
16,31,0.02916666492819786
16,32,0.22499001026153564
17,2,5.538888931274414
17,3,5.2916669845581055
17,4,1.6325139999389648
17,5,1.596402883529663
17,6,1.3950140476226807
17,7,1.1158473491668701
17,8,0.7408473491668701
17,9,0.5880695581436157
17,10,0.7013888955116272
17,11,0.5555555820465088
17,12,0.4166666567325592
17,13,0.2611111104488373
17,14,0.42998600006103516
17,15,0.5077638030052185
17,16,1.0471757650375366
17,17,0.24027779698371887
17,18,1.6610647439956665
17,19,1.6777313947677612
17,20,1.7453101873397827
17,21,0.3930555582046509
17,22,0.13472221791744232
17,23,0.998088002204895
17,24,0.3994669020175934
17,25,0.2722122371196747
17,26,0.35052311420440674
17,27,0.4533008933067322
17,28,0.3083433210849762
17,29,0.2277877777814865
17,30,0.1277877688407898
17,31,0.02916666492819786
17,32,0.22499001026153564
18,2,5.538888931274414
18,3,5.2916669845581055
18,4,1.6325139999389648
18,5,1.596402883529663
18,6,1.3950140476226807
18,7,1.1158473491668701
18,8,0.7408473491668701
18,9,0.5880695581436157
18,10,0.7013888955116272
18,11,0.5555555820465088
18,12,0.4166666567325592
18,13,0.2611111104488373
18,14,0.42998600006103516
18,15,0.5077638030052185
18,16,1.0471757650375366
18,17,1.287453532218933
18,18,0.37361112236976624
18,19,1.6777313947677612
18,20,1.7453101873397827
18,21,0.3930555582046509
18,22,0.13472221791744232
18,23,0.998088002204895
18,24,0.3994669020175934
18,25,0.2722122371196747
18,26,0.35052311420440674
18,27,0.4533008933067322
18,28,0.3083433210849762
18,29,0.2277877777814865
18,30,0.1277877688407898
18,31,0.02916666492819786
18,32,0.22499001026153564
19,2,5.538888931274414
19,3,5.2916669845581055
19,4,1.6325139999389648
19,5,1.596402883529663
19,6,1.3950140476226807
19,7,1.1158473491668701
19,8,0.7408473491668701
19,9,0.5880695581436157
19,10,0.7013888955116272
19,11,0.5555555820465088
19,12,0.4166666567325592
19,13,0.2611111104488373
19,14,0.42998600006103516
19,15,0.5077638030052185
19,16,1.0471757650375366
19,17,1.287453532218933
19,18,1.6610647439956665
19,19,0.01666666567325592
19,20,1.7453101873397827
19,21,0.3930555582046509
19,22,0.13472221791744232
19,23,0.998088002204895
19,24,0.3994669020175934
19,25,0.2722122371196747
19,26,0.35052311420440674
19,27,0.4533008933067322
19,28,0.3083433210849762
19,29,0.2277877777814865
19,30,0.1277877688407898
19,31,0.02916666492819786
19,32,0.22499001026153564
2,2,0.24722222983837128
2,3,5.2916669845581055
2,4,1.6325139999389648
2,5,1.596402883529663
2,6,1.3950140476226807
2,7,1.1158473491668701
2,8,0.7408473491668701
2,9,0.5880695581436157
2,10,0.7013888955116272
2,11,0.5555555820465088
2,12,0.4166666567325592
2,13,0.2611111104488373
2,14,0.42998600006103516
2,15,0.5077638030052185
2,16,1.0471757650375366
2,17,1.287453532218933
2,18,1.6610647439956665
2,19,1.6777313947677612
2,20,1.7453101873397827
2,21,0.3930555582046509
2,22,0.13472221791744232
2,23,0.998088002204895
2,24,0.3994669020175934
2,25,0.2722122371196747
2,26,0.35052311420440674
2,27,0.4533008933067322
2,28,0.3083433210849762
2,29,0.2277877777814865
2,30,0.1277877688407898
2,31,0.02916666492819786
2,32,0.22499001026153564
20,2,5.538888931274414
20,3,5.2916669845581055
20,4,1.6325139999389648
20,5,1.596402883529663
20,6,1.3950140476226807
20,7,1.1158473491668701
20,8,0.7408473491668701
20,9,0.5880695581436157
20,10,0.7013888955116272
20,11,0.5555555820465088
20,12,0.4166666567325592
20,13,0.2611111104488373
20,14,0.42998600006103516
20,15,0.5077638030052185
20,16,1.0471757650375366
20,17,1.287453532218933
20,18,1.6610647439956665
20,19,1.6777313947677612
20,20,0.3541666865348816
20,21,0.3930555582046509
20,22,0.13472221791744232
20,23,0.998088002204895
20,24,0.3994669020175934
20,25,0.2722122371196747
20,26,0.35052311420440674
20,27,0.4533008933067322
20,28,0.3083433210849762
20,29,0.2277877777814865
20,30,0.1277877688407898
20,31,0.02916666492819786
20,32,0.22499001026153564
21,2,5.538888931274414
21,3,5.2916669845581055
21,4,1.6325139999389648
21,5,1.596402883529663
21,6,1.3950140476226807
21,7,1.1158473491668701
21,8,0.7408473491668701
21,9,0.5880695581436157
21,10,0.7013888955116272
21,11,0.5555555820465088
21,12,0.4166666567325592
21,13,0.2611111104488373
21,14,0.42998600006103516
21,15,0.5077638030052185
21,16,1.0471757650375366
21,17,1.287453532218933
21,18,1.6610647439956665
21,19,1.6777313947677612
21,20,1.7453101873397827
21,21,0.25833332538604736
21,22,0.13472221791744232
21,23,0.998088002204895
21,24,0.3994669020175934
21,25,0.2722122371196747
21,26,0.35052311420440674
21,27,0.4533008933067322
21,28,0.3083433210849762
21,29,0.2277877777814865
21,30,0.1277877688407898
21,31,0.02916666492819786
21,32,0.22499001026153564
22,2,5.538888931274414
22,3,5.2916669845581055
22,4,1.6325139999389648
22,5,1.596402883529663
22,6,1.3950140476226807
22,7,1.1158473491668701
22,8,0.7408473491668701
22,9,0.5880695581436157
22,10,0.7013888955116272
22,11,0.5555555820465088
22,12,0.4166666567325592
22,13,0.2611111104488373
22,14,0.42998600006103516
22,15,0.5077638030052185
22,16,1.0471757650375366
22,17,1.287453532218933
22,18,1.6610647439956665
22,19,1.6777313947677612
22,20,1.7453101873397827
22,21,0.3930555582046509
22,22,0.13472221791744232
22,23,0.998088002204895
22,24,0.3994669020175934
22,25,0.2722122371196747
22,26,0.35052311420440674
22,27,0.4533008933067322
22,28,0.3083433210849762
22,29,0.2277877777814865
22,30,0.1277877688407898
22,31,0.02916666492819786
22,32,0.22499001026153564
23,2,5.538888931274414
23,3,5.2916669845581055
23,4,1.6325139999389648
23,5,1.596402883529663
23,6,1.3950140476226807
23,7,1.1158473491668701
23,8,0.7408473491668701
23,9,0.5880695581436157
23,10,0.7013888955116272
23,11,0.5555555820465088
23,12,0.4166666567325592
23,13,0.2611111104488373
23,14,0.42998600006103516
23,15,0.5077638030052185
23,16,1.0471757650375366
23,17,1.287453532218933
23,18,1.6610647439956665
23,19,1.6777313947677612
23,20,1.7453101873397827
23,21,0.3930555582046509
23,22,0.13472221791744232
23,23,0.29027774930000305
23,24,0.3994669020175934
23,25,0.2722122371196747
23,26,0.35052311420440674
23,27,0.4533008933067322
23,28,0.3083433210849762
23,29,0.2277877777814865
23,30,0.1277877688407898
23,31,0.02916666492819786
23,32,0.22499001026153564
24,2,5.538888931274414
24,3,5.2916669845581055
24,4,1.6325139999389648
24,5,1.596402883529663
24,6,1.3950140476226807
24,7,1.1158473491668701
24,8,0.7408473491668701
24,9,0.5880695581436157
24,10,0.7013888955116272
24,11,0.5555555820465088
24,12,0.4166666567325592
24,13,0.2611111104488373
24,14,0.42998600006103516
24,15,0.5077638030052185
24,16,1.0471757650375366
24,17,1.287453532218933
24,18,1.6610647439956665
24,19,1.6777313947677612
24,20,1.7453101873397827
24,21,0.3930555582046509
24,22,0.13472221791744232
24,23,0.998088002204895
24,24,0.22777777910232544
24,25,0.2722122371196747
24,26,0.35052311420440674
24,27,0.4533008933067322
24,28,0.3083433210849762
24,29,0.2277877777814865
24,30,0.1277877688407898
24,31,0.02916666492819786
24,32,0.22499001026153564
25,2,5.538888931274414
25,3,5.2916669845581055
25,4,1.6325139999389648
25,5,1.596402883529663
25,6,1.3950140476226807
25,7,1.1158473491668701
25,8,0.7408473491668701
25,9,0.5880695581436157
25,10,0.7013888955116272
25,11,0.5555555820465088
25,12,0.4166666567325592
25,13,0.2611111104488373
25,14,0.42998600006103516
25,15,0.5077638030052185
25,16,1.0471757650375366
25,17,1.287453532218933
25,18,1.6610647439956665
25,19,1.6777313947677612
25,20,1.7453101873397827
25,21,0.3930555582046509
25,22,0.13472221791744232
25,23,0.998088002204895
25,24,0.3994668126106262
25,25,0.04722222313284874
25,26,0.35052311420440674
25,27,0.4533008933067322
25,28,0.3083433210849762
25,29,0.2277877777814865
25,30,0.1277877688407898
25,31,0.02916666492819786
25,32,0.22499001026153564
26,2,5.538888931274414
26,3,5.2916669845581055
26,4,1.6325139999389648
26,5,1.596402883529663
26,6,1.3950140476226807
26,7,1.1158473491668701
26,8,0.7408473491668701
26,9,0.5880695581436157
26,10,0.7013888955116272
26,11,0.5555555820465088
26,12,0.4166666567325592
26,13,0.2611111104488373
26,14,0.42998600006103516
26,15,0.5077638030052185
26,16,1.0471757650375366
26,17,1.287453532218933
26,18,1.6610647439956665
26,19,1.6777313947677612
26,20,1.7453101873397827
26,21,0.3930555582046509
26,22,0.13472221791744232
26,23,0.998088002204895
26,24,0.3994669020175934
26,25,0.2722122371196747
26,26,0.25
26,27,0.4533008933067322
26,28,0.3083433210849762
26,29,0.2277877777814865
26,30,0.1277877688407898
26,31,0.02916666492819786
26,32,0.22499001026153564
27,2,5.538888931274414
27,3,5.2916669845581055
27,4,1.6325139999389648
27,5,1.596402883529663
27,6,1.3950140476226807
27,7,1.1158473491668701
27,8,0.7408473491668701
27,9,0.5880695581436157
27,10,0.7013888955116272
27,11,0.5555555820465088
27,12,0.4166666567325592
27,13,0.2611111104488373
27,14,0.42998600006103516
27,15,0.5077638030052185
27,16,1.0471757650375366
27,17,1.287453532218933
27,18,1.6610647439956665
27,19,1.6777313947677612
27,20,1.7453101873397827
27,21,0.3930555582046509
27,22,0.13472221791744232
27,23,0.998088002204895
27,24,0.3994669020175934
27,25,0.2722122371196747
27,26,0.35052311420440674
27,27,0.10277777910232544
27,28,0.3083433210849762
27,29,0.2277877777814865
27,30,0.1277877688407898
27,31,0.02916666492819786
27,32,0.22499001026153564
28,2,5.538888931274414
28,3,5.2916669845581055
28,4,1.6325139999389648
28,5,1.596402883529663
28,6,1.3950140476226807
28,7,1.1158473491668701
28,8,0.7408473491668701
28,9,0.5880695581436157
28,10,0.7013888955116272
28,11,0.5555555820465088
28,12,0.4166666567325592
28,13,0.2611111104488373
28,14,0.42998600006103516
28,15,0.5077638030052185
28,16,1.0471757650375366
28,17,1.287453532218933
28,18,1.6610647439956665
28,19,1.6777313947677612
28,20,1.7453101873397827
28,21,0.3930555582046509
28,22,0.13472221791744232
28,23,0.998088002204895
28,24,0.3994669020175934
28,25,0.2722122371196747
28,26,0.35052311420440674
28,27,0.4533008933067322
28,28,0.08055555820465088
28,29,0.2277877777814865
28,30,0.1277877688407898
28,31,0.02916666492819786
28,32,0.22499001026153564
29,2,5.538888931274414
29,3,5.2916669845581055
29,4,1.6325139999389648
29,5,1.596402883529663
29,6,1.3950140476226807
29,7,1.1158473491668701
29,8,0.7408473491668701
29,9,0.5880695581436157
29,10,0.7013888955116272
29,11,0.5555555820465088
29,12,0.4166666567325592
29,13,0.2611111104488373
29,14,0.42998600006103516
29,15,0.5077638030052185
29,16,1.0471757650375366
29,17,1.287453532218933
29,18,1.6610647439956665
29,19,1.6777313947677612
29,20,1.7453101873397827
29,21,0.3930555582046509
29,22,0.13472221791744232
29,23,0.998088002204895
29,24,0.3994669020175934
29,25,0.2722122371196747
29,26,0.35052311420440674
29,27,0.4533008933067322
29,28,0.30834341049194336
29,29,0.10000000149011612
29,30,0.1277877688407898
29,31,0.02916666492819786
29,32,0.22499001026153564
3,2,5.538888931274414
3,3,0.2361110895872116
3,4,1.6325139999389648
3,5,1.596402883529663
3,6,1.3950140476226807
3,7,1.1158473491668701
3,8,0.7408473491668701
3,9,0.5880695581436157
3,10,0.7013888955116272
3,11,0.5555555820465088
3,12,0.4166666567325592
3,13,0.2611111104488373
3,14,0.42998600006103516
3,15,0.5077638030052185
3,16,1.0471757650375366
3,17,1.287453532218933
3,18,1.6610647439956665
3,19,1.6777313947677612
3,20,1.7453101873397827
3,21,0.3930555582046509
3,22,0.13472221791744232
3,23,0.998088002204895
3,24,0.3994669020175934
3,25,0.2722122371196747
3,26,0.35052311420440674
3,27,0.4533008933067322
3,28,0.3083433210849762
3,29,0.2277877777814865
3,30,0.1277877688407898
3,31,0.02916666492819786
3,32,0.22499001026153564
30,2,5.538888931274414
30,3,5.2916669845581055
30,4,1.6325139999389648
30,5,1.596402883529663
30,6,1.3950140476226807
30,7,1.1158473491668701
30,8,0.7408473491668701
30,9,0.5880695581436157
30,10,0.7013888955116272
30,11,0.5555555820465088
30,12,0.4166666567325592
30,13,0.2611111104488373
30,14,0.42998600006103516
30,15,0.5077638030052185
30,16,1.0471757650375366
30,17,1.287453532218933
30,18,1.6610647439956665
30,19,1.6777313947677612
30,20,1.7453101873397827
30,21,0.3930555582046509
30,22,0.13472221791744232
30,23,0.998088002204895
30,24,0.3994669020175934
30,25,0.2722122371196747
30,26,0.35052311420440674
30,27,0.4533008933067322
30,28,0.30834341049194336
30,29,0.2277878373861313
30,30,0.10000000149011612
30,31,0.02916666492819786
30,32,0.22499001026153564
31,2,5.538888931274414
31,3,5.2916669845581055
31,4,1.6325139999389648
31,5,1.596402883529663
31,6,1.3950140476226807
31,7,1.1158473491668701
31,8,0.7408473491668701
31,9,0.5880695581436157
31,10,0.7013888955116272
31,11,0.5555555820465088
31,12,0.4166666567325592
31,13,0.2611111104488373
31,14,0.42998600006103516
31,15,0.5077638030052185
31,16,1.0471757650375366
31,17,1.287453532218933
31,18,1.6610647439956665
31,19,1.6777313947677612
31,20,1.7453101873397827
31,21,0.3930555582046509
31,22,0.13472221791744232
31,23,0.998088002204895
31,24,0.3994668126106262
31,25,0.2722121477127075
31,26,0.35052311420440674
31,27,0.4533008933067322
31,28,0.30834341049194336
31,29,0.2277878373861313
31,30,0.12778784334659576
31,31,0.02916666492819786
31,32,0.22498993575572968
32,2,5.538888931274414
32,3,5.2916669845581055
32,4,1.6325139999389648
32,5,1.596402883529663
32,6,1.3950140476226807
32,7,1.1158473491668701
32,8,0.7408473491668701
32,9,0.5880695581436157
32,10,0.7013888955116272
32,11,0.5555555820465088
32,12,0.4166666567325592
32,13,0.2611111104488373
32,14,0.42998600006103516
32,15,0.5077638030052185
32,16,1.0471757650375366
32,17,1.287453532218933
32,18,1.6610647439956665
32,19,1.6777313947677612
32,20,1.7453101873397827
32,21,0.3930555582046509
32,22,0.13472221791744232
32,23,0.998088002204895
32,24,0.3994668126106262
32,25,0.2722121477127075
32,26,0.35052311420440674
32,27,0.4533008933067322
32,28,0.3083433210849762
32,29,0.2277877777814865
32,30,0.1277877688407898
32,31,0.02916666492819786
32,32,0.22361111640930176
4,2,5.538888931274414
4,3,5.2916669845581055
4,4,0.03611111268401146
4,5,1.596402883529663
4,6,1.3950140476226807
4,7,1.1158473491668701
4,8,0.7408473491668701
4,9,0.5880695581436157
4,10,0.7013888955116272
4,11,0.5555555820465088
4,12,0.4166666567325592
4,13,0.2611111104488373
4,14,0.42998600006103516
4,15,0.5077638030052185
4,16,1.0471757650375366
4,17,1.287453532218933
4,18,1.6610647439956665
4,19,1.6777313947677612
4,20,1.7453101873397827
4,21,0.3930555582046509
4,22,0.13472221791744232
4,23,0.998088002204895
4,24,0.3994669020175934
4,25,0.2722122371196747
4,26,0.35052311420440674
4,27,0.4533008933067322
4,28,0.3083433210849762
4,29,0.2277877777814865
4,30,0.1277877688407898
4,31,0.02916666492819786
4,32,0.22499001026153564
5,2,5.538888931274414
5,3,5.2916669845581055
5,4,1.6325139999389648
5,5,0.2013888955116272
5,6,1.3950140476226807
5,7,1.1158473491668701
5,8,0.7408473491668701
5,9,0.5880695581436157
5,10,0.7013888955116272
5,11,0.5555555820465088
5,12,0.4166666567325592
5,13,0.2611111104488373
5,14,0.42998600006103516
5,15,0.5077638030052185
5,16,1.0471757650375366
5,17,1.287453532218933
5,18,1.6610647439956665
5,19,1.6777313947677612
5,20,1.7453101873397827
5,21,0.3930555582046509
5,22,0.13472221791744232
5,23,0.998088002204895
5,24,0.3994669020175934
5,25,0.2722122371196747
5,26,0.35052311420440674
5,27,0.4533008933067322
5,28,0.3083433210849762
5,29,0.2277877777814865
5,30,0.1277877688407898
5,31,0.02916666492819786
5,32,0.22499001026153564
6,2,5.538888931274414
6,3,5.2916669845581055
6,4,1.6325139999389648
6,5,1.596402883529663
6,6,0.27916669845581055
6,7,1.1158473491668701
6,8,0.7408473491668701
6,9,0.5880695581436157
6,10,0.7013888955116272
6,11,0.5555555820465088
6,12,0.4166666567325592
6,13,0.2611111104488373
6,14,0.42998600006103516
6,15,0.5077638030052185
6,16,1.0471757650375366
6,17,1.287453532218933
6,18,1.6610647439956665
6,19,1.6777313947677612
6,20,1.7453101873397827
6,21,0.3930555582046509
6,22,0.13472221791744232
6,23,0.998088002204895
6,24,0.3994669020175934
6,25,0.2722122371196747
6,26,0.35052311420440674
6,27,0.4533008933067322
6,28,0.3083433210849762
6,29,0.2277877777814865
6,30,0.1277877688407898
6,31,0.02916666492819786
6,32,0.22499001026153564
7,2,5.538888931274414
7,3,5.2916669845581055
7,4,1.6325139999389648
7,5,1.596402883529663
7,6,1.3950140476226807
7,7,0.375
7,8,0.7408473491668701
7,9,0.5880695581436157
7,10,0.7013888955116272
7,11,0.5555555820465088
7,12,0.4166666567325592
7,13,0.2611111104488373
7,14,0.42998600006103516
7,15,0.5077638030052185
7,16,1.0471757650375366
7,17,1.287453532218933
7,18,1.6610647439956665
7,19,1.6777313947677612
7,20,1.7453101873397827
7,21,0.3930555582046509
7,22,0.13472221791744232
7,23,0.998088002204895
7,24,0.3994669020175934
7,25,0.2722122371196747
7,26,0.35052311420440674
7,27,0.4533008933067322
7,28,0.3083433210849762
7,29,0.2277877777814865
7,30,0.1277877688407898
7,31,0.02916666492819786
7,32,0.22499001026153564
8,2,5.538888931274414
8,3,5.2916669845581055
8,4,1.6325139999389648
8,5,1.596402883529663
8,6,1.3950140476226807
8,7,1.1158473491668701
8,8,0.1527777761220932
8,9,0.5880695581436157
8,10,0.7013888955116272
8,11,0.5555555820465088
8,12,0.4166666567325592
8,13,0.2611111104488373
8,14,0.42998600006103516
8,15,0.5077638030052185
8,16,1.0471757650375366
8,17,1.287453532218933
8,18,1.6610647439956665
8,19,1.6777313947677612
8,20,1.7453101873397827
8,21,0.3930555582046509
8,22,0.13472221791744232
8,23,0.998088002204895
8,24,0.3994669020175934
8,25,0.2722122371196747
8,26,0.35052311420440674
8,27,0.4533008933067322
8,28,0.3083433210849762
8,29,0.2277877777814865
8,30,0.1277877688407898
8,31,0.02916666492819786
8,32,0.22499001026153564
9,2,5.538888931274414
9,3,5.2916669845581055
9,4,1.6325139999389648
9,5,1.596402883529663
9,6,1.3950140476226807
9,7,1.1158473491668701
9,8,0.7408473491668701
9,9,0.1458333432674408
9,10,0.7013888955116272
9,11,0.5555555820465088
9,12,0.4166666567325592
9,13,0.2611111104488373
9,14,0.42998600006103516
9,15,0.5077638030052185
9,16,1.0471757650375366
9,17,1.287453532218933
9,18,1.6610647439956665
9,19,1.6777313947677612
9,20,1.7453101873397827
9,21,0.3930555582046509
9,22,0.13472221791744232
9,23,0.998088002204895
9,24,0.3994669020175934
9,25,0.2722122371196747
9,26,0.35052311420440674
9,27,0.4533008933067322
9,28,0.3083433210849762
9,29,0.2277877777814865
9,30,0.1277877688407898
9,31,0.02916666492819786
9,32,0.22499001026153564
