node,inj_node,volume
13,7,0.045424941927194595
13,8,0.13062945008277893
13,9,0.03028329834342003
13,10,0.05107032507658005
13,11,0.03089527040719986
13,12,0.09529338032007217
13,13,0.03154509887099266
13,14,0.16012486815452576
13,15,0.0922900140285492
13,16,0.058220721781253815
13,17,0.17353829741477966
13,18,0.07825494557619095
13,19,0.1009325459599495
13,20,0.05167994275689125
13,21,0.14838814735412598
13,22,0.14838817715644836
14,1,0.30765941739082336
14,2,0.08445629477500916
14,3,0.06315509229898453
14,4,0.11349242925643921
14,5,0.045424941927194595
14,6,0.045424941927194595
14,7,0.045424941927194595
14,8,0.13062945008277893
14,9,0.03028329834342003
14,10,0.05107032507658005
14,11,0.03089527040719986
14,12,0.09529338032007217
14,13,0.12835441529750824
14,14,0.03154509887099266
14,15,0.0922900140285492
14,16,0.058220721781253815
14,17,0.17353829741477966
14,18,0.07825494557619095
14,19,0.1009325459599495
14,20,0.30765941739082336
14,21,0.05290798097848892
14,22,0.14838817715644836
15,1,0.30421072244644165
15,2,0.08294493705034256
15,3,0.03654595464468002
15,4,0.08396885544061661
15,5,0.045424941927194595
15,6,0.045424941927194595
15,7,0.045424941927194595
15,8,0.13062945008277893
15,9,0.03028329834342003
15,10,0.05107032507658005
15,11,0.03089527040719986
15,12,0.09529338032007217
15,13,0.11829233169555664
15,14,0.05709303170442581
15,15,0.03154509887099266
15,16,0.058220721781253815
15,17,0.17353829741477966
15,18,0.05810028687119484
15,19,0.07634975016117096
15,20,0.30421072244644165
15,21,0.05290798097848892
15,22,0.14838817715644836
16,1,0.2769200801849365
16,2,0.14613835513591766
16,3,0.06315509229898453
16,4,0.11349242925643921
16,5,0.045424941927194595
16,6,0.045424941927194595
16,7,0.045424941927194595
16,8,0.13062945008277893
16,9,0.03028329834342003
16,10,0.05107032507658005
16,11,0.03089527040719986
16,12,0.06949491798877716
16,13,0.09542619436979294
16,14,0.1199512705206871
16,15,0.06684859097003937
16,16,0.025236079469323158
16,17,0.12201040238142014
16,18,0.04800058528780937
16,19,0.07634975016117096
16,20,0.2769200801849365
16,21,0.11115912348031998
16,22,0.10750637948513031
17,1,0.2769200801849365
17,2,0.14613835513591766
17,3,0.06315509229898453
17,4,0.11349242925643921
17,5,0.045424941927194595
17,6,0.045424941927194595
17,7,0.045424941927194595
17,8,0.13062945008277893
17,9,0.03028329834342003
17,10,0.05107032507658005
17,11,0.03089527040719986
17,12,0.062029317021369934
17,13,0.12100939452648163
17,14,0.16012486815452576
17,15,0.0922900140285492
17,16,0.058220721781253815
17,17,0.06309019774198532
17,18,0.04800058528780937
17,19,0.1009325459599495
17,20,0.2769200801849365
17,21,0.14838814735412598
17,22,0.0708351582288742
18,1,0.05167994275689125
18,2,0.14613835513591766
18,3,0.06315509229898453
18,4,0.11349242925643921
18,5,0.045424941927194595
18,6,0.045424941927194595
18,7,0.045424941927194595
18,8,0.13062945008277893
18,9,0.03028329834342003
18,10,0.05107032507658005
18,11,0.03089527040719986
18,12,0.07497023791074753
18,13,0.05391262471675873
18,14,0.16012486815452576
18,15,0.0922900140285492
18,16,0.058220721781253815
18,17,0.17353829741477966
18,18,0.03154509887099266
18,19,0.1009325459599495
18,20,0.05167994275689125
18,21,0.14838814735412598
18,22,0.14838817715644836
19,1,0.05167994275689125
19,2,0.14613835513591766
19,3,0.06315509229898453
19,4,0.11349242925643921
19,5,0.045424941927194595
19,6,0.045424941927194595
19,7,0.045424941927194595
19,8,0.13062945008277893
19,9,0.03028329834342003
19,10,0.05107032507658005
19,11,0.03089527040719986
19,12,0.09529338032007217
19,13,0.05391262471675873
19,14,0.05709303170442581
19,15,0.0922900140285492
19,16,0.058220721781253815
19,17,0.17353829741477966
19,18,0.06096331402659416
19,19,0.06309019774198532
19,20,0.05167994275689125
19,21,0.05290798097848892
19,22,0.14838817715644836
2,1,0.05167994275689125
2,2,0.012618039734661579
2,3,0.06315509229898453
2,4,0.11349242925643921
2,5,0.045424941927194595
2,6,0.045424941927194595
2,7,0.045424941927194595
2,8,0.13062945008277893
2,9,0.03028329834342003
2,10,0.05107032507658005
2,11,0.03089527040719986
2,12,0.09529338032007217
2,13,0.05391262471675873
2,14,0.16012486815452576
2,15,0.0922900140285492
2,16,0.058220721781253815
2,17,0.17353829741477966
2,18,0.07825494557619095
2,19,0.1009325459599495
2,20,0.05167994275689125
2,21,0.14838814735412598
2,22,0.14838817715644836
20,1,0.4440934956073761
20,2,0.14613835513591766
20,3,0.06315509229898453
20,4,0.11349242925643921
20,5,0.045424941927194595
20,6,0.045424941927194595
20,7,0.045424941927194595
20,8,0.13062945008277893
20,9,0.03028329834342003
20,10,0.05107032507658005
20,11,0.03089527040719986
20,12,0.09529338032007217
20,13,0.1722230315208435
20,14,0.16012486815452576
20,15,0.0922900140285492
20,16,0.058220721781253815
20,17,0.17353829741477966
20,18,0.07825494557619095
20,19,0.1009325459599495
20,20,0.0
20,21,0.14838814735412598
20,22,0.14838817715644836
21,1,0.4440934956073761
21,2,0.14613835513591766
21,3,0.06315509229898453
21,4,0.11349242925643921
21,5,0.045424941927194595
21,6,0.045424941927194595
21,7,0.045424941927194595
21,8,0.13062945008277893
21,9,0.03028329834342003
21,10,0.05107032507658005
21,11,0.03089527040719986
21,12,0.09529338032007217
21,13,0.1722230315208435
21,14,0.16012486815452576
21,15,0.0922900140285492
21,16,0.058220721781253815
21,17,0.17353829741477966
21,18,0.07825494557619095
21,19,0.1009325459599495
21,20,0.4440934956073761
21,21,0.0
21,22,0.14838817715644836
22,1,0.4440934956073761
22,2,0.14613835513591766
22,3,0.06315509229898453
22,4,0.11349242925643921
22,5,0.045424941927194595
22,6,0.045424941927194595
22,7,0.045424941927194595
22,8,0.13062945008277893
22,9,0.03028329834342003
22,10,0.05107032507658005
22,11,0.03089527040719986
22,12,0.09529338032007217
22,13,0.1722230315208435
22,14,0.16012486815452576
22,15,0.0922900140285492
22,16,0.058220721781253815
22,17,0.17353829741477966
22,18,0.07825494557619095
22,19,0.1009325459599495
22,20,0.4440934956073761
22,21,0.14838814735412598
22,22,0.0
3,1,0.05167994275689125
3,2,0.037684306502342224
3,3,0.012618039734661579
3,4,0.11349242925643921
3,5,0.045424941927194595
3,6,0.045424941927194595
3,7,0.045424941927194595
3,8,0.13062945008277893
3,9,0.03028329834342003
3,10,0.05107032507658005
3,11,0.03089527040719986
3,12,0.09529338032007217
3,13,0.05391262471675873
3,14,0.16012486815452576
3,15,0.0922900140285492
3,16,0.058220721781253815
3,17,0.17353829741477966
3,18,0.07825494557619095
3,19,0.1009325459599495
3,20,0.05167994275689125
3,21,0.14838814735412598
3,22,0.14838817715644836
4,1,0.05167994275689125
4,2,0.037684306502342224
4,3,0.024061381816864014
4,4,0.03785412013530731
4,5,0.045424941927194595
4,6,0.045424941927194595
4,7,0.045424941927194595
4,8,0.13062945008277893
4,9,0.03028329834342003
4,10,0.05107032507658005
4,11,0.03089527040719986
4,12,0.09529338032007217
4,13,0.05391262471675873
4,14,0.16012486815452576
4,15,0.0922900140285492
4,16,0.058220721781253815
4,17,0.17353829741477966
4,18,0.07825494557619095
4,19,0.1009325459599495
4,20,0.05167994275689125
4,21,0.14838814735412598
4,22,0.14838817715644836
40,1,0.4440934956073761
40,2,0.14613835513591766
40,3,0.06315509229898453
40,4,0.11349242925643921
40,5,0.045424941927194595
40,6,0.045424941927194595
40,7,0.045424941927194595
40,8,0.13062945008277893
40,9,0.03028329834342003
40,10,0.05107032507658005
40,11,0.03089527040719986
40,12,0.09529338032007217
40,13,0.1722230315208435
40,14,0.16012486815452576
40,15,0.0922900140285492
40,16,0.058220721781253815
40,17,0.17353829741477966
40,18,0.07825494557619095
40,19,0.1009325459599495
40,20,0.4440934956073761
40,21,0.14838814735412598
40,22,0.14838817715644836
41,1,0.4440934956073761
41,2,0.14613835513591766
41,3,0.06315509229898453
41,4,0.11349242925643921
41,5,0.045424941927194595
41,6,0.045424941927194595
41,7,0.045424941927194595
41,8,0.13062945008277893
41,9,0.03028329834342003
41,10,0.05107032507658005
41,11,0.03089527040719986
41,12,0.09529338032007217
41,13,0.1722230315208435
41,14,0.16012486815452576
41,15,0.0922900140285492
41,16,0.058220721781253815
41,17,0.17353829741477966
41,18,0.07825494557619095
41,19,0.1009325459599495
41,20,0.4440934956073761
41,21,0.14838814735412598
41,22,0.14838817715644836
42,1,0.4440934956073761
42,2,0.14613835513591766
42,3,0.06315509229898453
42,4,0.11349242925643921
42,5,0.045424941927194595
42,6,0.045424941927194595
42,7,0.045424941927194595
42,8,0.13062945008277893
42,9,0.03028329834342003
42,10,0.05107032507658005
42,11,0.03089527040719986
42,12,0.09529338032007217
42,13,0.1722230315208435
42,14,0.16012486815452576
42,15,0.0922900140285492
42,16,0.058220721781253815
42,17,0.17353829741477966
42,18,0.07825494557619095
42,19,0.1009325459599495
42,20,0.4440934956073761
42,21,0.14838814735412598
42,22,0.14838817715644836
5,1,0.05167994275689125
5,2,0.037684306502342224
5,3,0.024061381816864014
5,4,0.07570824027061462
5,5,0.03785412013530731
5,6,0.045424941927194595
5,7,0.045424941927194595
5,8,0.13062945008277893
5,9,0.03028329834342003
5,10,0.05107032507658005
5,11,0.03089527040719986
5,12,0.09529338032007217
5,13,0.05391262471675873
5,14,0.16012486815452576
5,15,0.0922900140285492
5,16,0.058220721781253815
5,17,0.17353829741477966
5,18,0.07825494557619095
5,19,0.1009325459599495
5,20,0.05167994275689125
5,21,0.14838814735412598
5,22,0.14838817715644836
6,1,0.2769200801849365
6,2,0.1045432835817337
6,3,0.04687291011214256
6,4,0.09034442901611328
6,5,0.045424941927194595
6,6,0.03785412013530731
6,7,0.045424941927194595
6,8,0.10094431787729263
6,9,0.03028329834342003
6,10,0.05107032507658005
6,11,0.03089527040719986
6,12,0.06949491798877716
6,13,0.10412680357694626
6,14,0.05709303170442581
6,15,0.07080568373203278
6,16,0.04682525247335434
6,17,0.12201040238142014
6,18,0.04800058528780937
6,19,0.07634975016117096
6,20,0.2769200801849365
6,21,0.05290798097848892
6,22,0.0708351582288742
7,1,0.2769200801849365
7,2,0.1045432835817337
7,3,0.04687291011214256
7,4,0.09034442901611328
7,5,0.045424941927194595
7,6,0.045424941927194595
7,7,0.03785412013530731
7,8,0.10094431787729263
7,9,0.03028329834342003
7,10,0.05107032507658005
7,11,0.03089527040719986
7,12,0.06949491798877716
7,13,0.10412680357694626
7,14,0.05709303170442581
7,15,0.07080568373203278
7,16,0.04682525247335434
7,17,0.12201040238142014
7,18,0.04800058528780937
7,19,0.07634975016117096
7,20,0.2769200801849365
7,21,0.05290798097848892
7,22,0.0708351582288742
8,1,0.2769200801849365
8,2,0.1045432835817337
8,3,0.04687291011214256
8,4,0.09034442901611328
8,5,0.045424941927194595
8,6,0.045424941927194595
8,7,0.045424941927194595
8,8,0.025236079469323158
8,9,0.03028329834342003
8,10,0.05107032507658005
8,11,0.03089527040719986
8,12,0.06949491798877716
8,13,0.10412680357694626
8,14,0.05709303170442581
8,15,0.07080568373203278
8,16,0.04682525247335434
8,17,0.12201040238142014
8,18,0.04800058528780937
8,19,0.07634975016117096
8,20,0.2769200801849365
8,21,0.05290798097848892
8,22,0.0708351582288742
9,1,0.30421072244644165
9,2,0.10511942952871323
9,3,0.04629034548997879
9,4,0.08253925293684006
9,5,0.045424941927194595
9,6,0.045424941927194595
9,7,0.045424941927194595
9,8,0.10756389796733856
9,9,0.025236079469323158
9,10,0.04255865141749382
9,11,0.03089527040719986
9,12,0.06949491798877716
9,13,0.12492439150810242
9,14,0.12727366387844086
9,15,0.07338066399097443
9,16,0.0482405349612236
9,17,0.12201040238142014
9,18,0.056406114250421524
9,19,0.07526159286499023
9,20,0.30421072244644165
9,21,0.1179448813199997
9,22,0.0708351582288742
